1 4.636563
1 4.496997
1 4.363983
1 4.505034
1 4.522894
1 4.775097
1 4.547355
1 4.664551
1 4.508888
1 4.476444
2 2.095587
2 2.201411
2 2.273430
2 2.206935
2 2.218487
2 2.317763
2 2.183807
2 2.297983
2 2.264438
2 2.227152
4 1.097165
4 1.155011
4 1.161398
4 1.169178
4 1.156636
4 1.144410
4 1.153927
4 1.203057
4 1.144765
4 1.149345
8 1.080377
8 1.058654
8 1.039269
8 1.054619
8 1.055190
8 1.036071
8 1.047873
8 1.054126
8 1.049339
8 1.047632
